Farm_ID,Farmer_Type,Crop_Type,Season,Region,Soil_Type,Rainfall_mm,Temperature_C,Area_Hectare,Yield_ton_per_hectare,Total_Production_ton,Seed_Cost_INR,Fertilizer_Cost_INR,Pesticide_Cost_INR,Labor_Cost_INR,Irrigation_Cost_INR,Total_Cost_INR,Market_Price_per_ton_INR,Total_Revenue_INR,Net_Profit_INR
3328,Small,Maize,Kharif,South,Sandy,1989.31,23.24,5.74,4.9768273271339885,28.57,25597.51,37471.48,19536.91,60600.65,35515.93,178722.48,18000,514260.0,335537.52
3329,Small,Cotton,Rabi,East,Clay,2108.5,33.75,5.71,3.5011145618051858,19.99,25659.86,21095.72,21305.65,70598.68,40329.32,178989.23,55000,1099450.0,920460.77
3330,Medium,Sugarcane,Zaid,Central,Loamy,358.0,29.86,4.74,70.93563391224197,336.23,20344.19,22498.78,17148.68,63826.13,30686.6,154504.38,3500,1176805.0,1022300.62
3331,Large,Sugarcane,Rabi,South,Loamy,431.09,33.89,4.43,70.39447925616251,311.85,12741.98,16506.61,9170.39,36477.64,22570.53,97467.15,3500,1091475.0,994007.85
3332,Small,Wheat,Rabi,Central,Sandy,1867.75,13.39,5.11,3.6793961909284105,18.8,23577.75,32133.01,16962.84,31741.86,14424.31,118839.76999999999,21000,394800.0,275960.23
3333,Large,Maize,Kharif,Central,Sandy,722.03,27.78,10.5,4.3432537360309755,45.6,53517.52,59093.45,26197.5,137671.12,27764.71,304244.3,18000,820800.0,516555.7
3334,Small,Sugarcane,Rabi,South,Loamy,1236.44,24.69,5.89,70.0325261782942,412.49,31196.31,32876.36,10406.7,40721.01,12891.23,128091.61,3500,1443715.0,1315623.39
3335,Large,Cotton,Kharif,North,Silt,705.17,37.09,8.2,2.7893723440680924,22.87,19003.44,38515.36,17085.73,68976.37,40593.27,184174.16999999998,55000,1257850.0,1073675.83
3336,Medium,Wheat,Kharif,East,Clay,689.56,32.65,9.79,3.091557411978412,30.27,35154.22,77385.28,26584.49,135234.99,28951.19,303310.17,21000,635670.0,332359.83
3337,Medium,Sugarcane,Rabi,South,Clay,539.97,23.88,5.47,70.8753036478416,387.69,19018.44,30359.67,19343.83,63731.49,19898.58,152352.01,3500,1356915.0,1204562.99
3338,Small,Maize,Kharif,South,Loamy,1607.37,27.51,10.15,5.907235057050867,59.96,57792.52,47536.05,10520.92,59574.14,73761.68,249185.31,18000,1079280.0,830094.69
3339,Large,Wheat,Kharif,Central,Clay,1926.46,23.9,11.92,3.3466341974444473,39.89,55283.07,54647.19,27688.66,88603.9,67297.0,293519.82,21000,837690.0,544170.18
3340,Medium,Maize,Rabi,South,Clay,425.06,24.35,6.3,5.272835758499063,33.22,24513.98,30528.73,6406.62,41284.39,49849.34,152583.06,18000,597960.0,445376.94
3341,Small,Maize,Zaid,East,Loamy,906.21,29.75,5.13,5.312259131174408,27.25,29952.13,40906.36,9554.42,27281.89,39500.05,147194.85,18000,490500.0,343305.15
3342,Small,Maize,Kharif,North,Clay,1748.41,18.06,9.77,5.179773808002652,50.61,25824.13,50799.38,21786.43,70040.02,45458.24,213908.2,18000,910980.0,697071.8
3343,Medium,Wheat,Kharif,North,Sandy,1163.1,21.33,7.97,3.9295624408439562,31.32,27466.13,35567.92,19106.87,91463.47,47379.66,220984.05000000002,21000,657720.0,436735.95
3344,Medium,Sugarcane,Rabi,North,Loamy,1850.26,19.82,7.55,69.68548130119103,526.13,34097.6,62932.03,24322.13,38803.37,58053.05,218208.18,3500,1841455.0,1623246.82
3345,Small,Potato,Kharif,East,Sandy,1970.3,34.42,10.69,19.93970674321523,213.16,43192.27,89495.4,34171.78,156332.87,71695.75,394888.06999999995,12000,2557920.0,2163031.93
3346,Large,Rice,Rabi,Central,Loamy,371.05,38.37,7.97,4.579419415220987,36.5,34767.83,56485.2,15429.97,58467.06,47303.3,212453.36,22000,803000.0,590546.64
3347,Large,Sugarcane,Zaid,East,Sandy,1137.89,23.6,7.88,69.68926126570277,549.15,39767.59,62692.52,16551.25,62395.75,43773.09,225180.19999999998,3500,1922025.0,1696844.8
3348,Large,Wheat,Zaid,South,Clay,1904.11,14.16,2.88,4.163920492885648,11.99,13778.95,23010.26,5120.48,15402.71,15133.4,72445.8,21000,251790.0,179344.2
3349,Small,Rice,Rabi,West,Silt,1132.52,14.62,8.41,4.5111633936285855,37.94,38925.52,60391.36,18286.43,47905.39,23819.21,189327.91,22000,834680.0,645352.09
3350,Medium,Rice,Zaid,West,Sandy,312.83,23.19,11.0,4.251915514379599,46.77,53474.63,63707.73,22193.69,164861.02,29006.11,333243.17999999993,22000,1028940.0,695696.82
3351,Small,Rice,Rabi,West,Sandy,1039.87,23.06,7.13,4.047973732459924,28.86,36549.3,61839.23,21348.53,59479.83,24553.51,203770.40000000002,22000,634920.0,431149.6
3352,Medium,Potato,Kharif,North,Silt,2219.84,16.09,10.89,20.314527633386966,221.23,30949.11,54125.34,15143.1,128470.7,59254.83,287943.08,12000,2654760.0,2366816.92
3353,Large,Cotton,Zaid,East,Silt,2394.27,34.6,4.41,2.5468849295803824,11.23,20959.51,34176.48,4790.44,55167.16,33441.11,148534.7,55000,617650.0,469115.3
3354,Large,Wheat,Kharif,East,Sandy,1533.14,26.0,0.99,3.4232499342494287,3.39,4611.35,4320.5,1048.58,9836.32,4319.97,24136.72,21000,71190.0,47053.28
3355,Medium,Potato,Kharif,North,Sandy,973.99,15.05,5.62,19.84284946719701,111.52,27088.66,38827.56,21893.96,54101.48,40190.85,182102.51,12000,1338240.0,1156137.49
3356,Medium,Potato,Rabi,South,Sandy,1325.34,14.76,0.55,19.824632767856052,10.9,1637.75,4388.75,956.25,4597.65,1172.26,12752.66,12000,130800.0,118047.34
3357,Small,Cotton,Zaid,West,Loamy,819.65,24.49,2.28,2.9225403344159124,6.66,7124.92,16736.88,7288.06,27403.67,14686.85,73240.38,55000,366300.0,293059.62
3358,Large,Rice,Zaid,West,Sandy,669.88,15.27,2.69,5.266842205250284,14.17,13675.03,19496.89,8497.11,27584.42,6824.56,76078.01,22000,311740.0,235661.99
3359,Small,Cotton,Kharif,North,Sandy,1385.78,27.71,6.64,2.4268880339924475,16.11,23319.63,38474.81,23297.4,61546.33,49158.22,195796.38999999998,55000,886050.0,690253.61
3360,Small,Cotton,Kharif,West,Silt,1920.7,22.78,11.42,2.685062280526577,30.66,65003.68,95927.76,24713.47,74421.68,55990.23,316056.82,55000,1686300.0,1370243.18
3361,Small,Potato,Rabi,Central,Silt,789.42,37.75,0.73,20.31386685162667,14.83,1792.03,3562.1,2149.23,8523.8,3683.07,19710.23,12000,177960.0,158249.77
3362,Large,Wheat,Zaid,East,Loamy,2300.98,23.73,3.22,3.2244030309950675,10.38,8661.54,27170.98,6725.12,30169.54,24190.65,96917.83000000002,21000,217980.0,121062.17
3363,Small,Maize,Rabi,West,Loamy,670.1,29.2,11.65,5.225488680019948,60.88,31937.27,37535.3,19844.93,70400.56,53981.63,213699.69,18000,1095840.0,882140.31
3364,Small,Cotton,Rabi,West,Clay,1528.51,34.72,10.64,2.7249594064426694,28.99,33429.73,70229.93,42124.02,89688.31,78901.3,314373.29,55000,1594450.0,1280076.71
3365,Small,Cotton,Rabi,Central,Sandy,2008.04,20.48,10.1,2.760232956248502,27.88,56585.59,68032.67,37466.58,55111.87,61477.6,278674.31,55000,1533400.0,1254725.69
3366,Small,Rice,Zaid,South,Sandy,769.45,26.33,1.56,4.369282089886144,6.82,5470.04,7139.23,3732.67,9722.69,5766.64,31831.27,22000,150040.0,118208.73
3367,Small,Rice,Rabi,South,Silt,952.18,15.39,7.91,3.849722173916252,30.45,30419.37,59525.62,22335.86,118141.49,18702.46,249124.80000000002,22000,669900.0,420775.2
3368,Small,Potato,Zaid,Central,Clay,413.27,24.12,2.84,20.249895864707405,57.51,10482.85,11792.67,11099.65,36675.06,21096.69,91146.92,12000,690120.0,598973.08
3369,Large,Rice,Rabi,South,Sandy,2376.69,22.52,7.99,4.619576038154979,36.91,41767.4,43775.08,16203.59,118871.41,31548.11,252165.59000000003,22000,812020.0,559854.41
3370,Small,Sugarcane,Kharif,North,Clay,1371.34,23.99,5.42,70.41583573440818,381.65,18998.33,45505.25,19088.87,78074.67,11637.93,173305.05,3500,1335775.0,1162469.95
3371,Medium,Cotton,Rabi,Central,Loamy,441.47,15.01,7.81,1.4542335675155413,11.36,41627.24,41904.45,17095.23,113849.59,58109.4,272585.91000000003,55000,624800.0,352214.09
3372,Small,Rice,Rabi,East,Sandy,2126.28,23.16,5.43,4.51653522536829,24.52,21327.97,43211.51,19650.5,53147.02,28212.64,165549.64,22000,539440.0,373890.36
3373,Small,Wheat,Zaid,East,Sandy,1552.56,36.37,10.94,3.636622556801965,39.78,32527.46,39309.33,26912.88,128774.91,67655.6,295180.18000000005,21000,835380.0,540199.82
3374,Large,Sugarcane,Kharif,East,Loamy,421.63,38.24,0.79,69.75597941710782,55.11,2941.31,2911.99,2052.47,4047.61,6097.85,18051.23,3500,192885.0,174833.77
3375,Large,Potato,Kharif,West,Sandy,1291.97,18.77,2.7,19.38799918234795,52.35,9684.17,10984.73,8825.6,23755.97,8596.89,61847.36,12000,628200.0,566352.64
3376,Medium,Maize,Zaid,Central,Loamy,1255.69,20.41,10.08,4.710453843674478,47.48,29902.13,40217.86,36731.81,118477.75,58345.81,283675.36,18000,854640.0,570964.64
3377,Medium,Cotton,Zaid,Central,Loamy,621.38,12.27,8.97,2.5691162366737044,23.04,22332.39,79572.52,16105.28,58654.79,27268.53,203933.51,55000,1267200.0,1063266.49
3378,Large,Cotton,Kharif,South,Clay,1224.82,15.24,2.64,2.13036489915599,5.62,14164.38,9688.98,8596.88,36831.49,9384.07,78665.79999999999,55000,309100.0,230434.2
3379,Large,Wheat,Zaid,Central,Silt,922.18,21.66,1.9,3.3136802171704702,6.3,7718.53,7404.18,7309.33,11536.17,9967.05,43935.259999999995,21000,132300.0,88364.74
3380,Small,Maize,Kharif,Central,Silt,1839.87,31.18,4.08,5.169327804088074,21.09,12122.58,16413.61,4355.55,54586.92,13616.1,101094.76000000001,18000,379620.0,278525.24
3381,Large,Maize,Rabi,South,Loamy,312.08,20.18,6.04,4.791357502574828,28.94,22375.37,39808.7,8881.12,67360.52,29142.95,167568.66,18000,520920.0,353351.34
3382,Medium,Potato,Rabi,Central,Clay,534.03,14.11,1.04,19.964917896653805,20.76,4600.39,6193.59,2146.03,14141.63,2179.9,29261.54,12000,249120.0,219858.46
3383,Small,Potato,Kharif,Central,Loamy,2321.03,32.46,10.22,19.947469338079284,203.86,49862.91,75010.35,34329.93,73987.33,60297.57,293488.09,12000,2446320.0,2152831.91
3384,Medium,Sugarcane,Kharif,North,Clay,1253.33,25.07,6.49,70.09409099971592,454.91,29078.43,32826.24,17883.86,73813.51,42801.01,196403.05,3500,1592185.0,1395781.95
3385,Small,Cotton,Rabi,South,Clay,687.6,26.54,11.07,2.0310270104165706,22.48,32500.48,35921.45,41690.47,80022.98,37615.91,227751.29,55000,1236400.0,1008648.71
3386,Large,Rice,Rabi,North,Silt,2045.1,21.13,4.25,4.923864293298178,20.93,10376.79,21575.32,10152.47,32360.85,9219.36,83684.79,22000,460460.0,376775.21
3387,Medium,Potato,Kharif,West,Silt,2173.5,29.17,1.06,20.37555341831501,21.6,2432.74,8102.44,2651.35,6504.04,2548.92,22239.489999999998,12000,259200.0,236960.51
3388,Small,Wheat,Zaid,South,Clay,764.67,36.94,10.52,3.7779079236184927,39.74,25585.6,82969.77,28200.84,142469.64,60908.86,340134.70999999996,21000,834540.0,494405.29
3389,Small,Wheat,Zaid,Central,Silt,1869.92,27.51,2.22,3.9624459516624464,8.8,7510.37,16165.04,8260.5,28907.43,17756.83,78600.17,21000,184800.0,106199.83
3390,Large,Wheat,Kharif,Central,Clay,1653.3,28.45,4.36,4.016505013698879,17.51,14910.51,23647.73,5137.65,34076.99,26662.4,104435.28,21000,367710.0,263274.72
3391,Large,Potato,Zaid,North,Sandy,1939.12,22.46,5.84,20.27879308071244,118.43,34530.86,38906.24,14789.94,39695.33,12005.42,139927.79,12000,1421160.0,1281232.21
3392,Large,Potato,Rabi,North,Loamy,2033.38,14.31,6.16,20.2501167998639,124.74,12877.01,23780.08,13116.23,79979.23,46981.05,176733.6,12000,1496880.0,1320146.4
3393,Medium,Wheat,Rabi,West,Silt,1754.06,24.0,0.77,4.0293171877307845,3.1,3487.42,3473.28,1477.31,7418.71,5503.0,21359.72,21000,65100.0,43740.28
3394,Small,Potato,Zaid,West,Loamy,2403.68,37.89,6.56,20.140203567057668,132.12,26533.0,29396.62,20655.41,54310.98,33694.13,164590.14,12000,1585440.0,1420849.86
3395,Large,Rice,Kharif,Central,Silt,2201.3,31.05,1.39,4.687523047472905,6.52,3589.98,4799.09,2799.06,16421.96,9538.9,37148.99,22000,143440.0,106291.01
3396,Medium,Rice,Rabi,East,Loamy,803.74,25.73,4.26,3.4251108000424884,14.59,24685.62,36795.82,4573.68,37698.62,16038.13,119791.87,22000,320980.0,201188.13
3397,Medium,Sugarcane,Rabi,West,Loamy,2309.84,29.38,11.72,69.4321948115547,813.75,61460.55,65507.74,19243.65,143927.53,32026.01,322165.48,3500,2848125.0,2525959.52
3398,Medium,Cotton,Rabi,Central,Silt,1091.11,27.64,3.72,2.7750947738677407,10.32,10726.3,30668.0,6974.21,26388.22,10938.58,85695.31000000001,55000,567600.0,481904.69
3399,Large,Rice,Zaid,West,Silt,1898.39,37.55,9.85,3.9659861022600342,39.06,31202.6,42658.12,15206.81,105195.75,33654.1,227917.38,22000,859320.0,631402.62
3400,Large,Sugarcane,Kharif,South,Silt,2165.62,18.27,6.37,70.00463550633131,445.93,17837.6,48457.63,20963.48,87579.73,23126.5,197964.94,3500,1560755.0,1362790.06
3401,Small,Maize,Zaid,North,Silt,1260.01,36.88,2.83,4.791027233600136,13.56,9151.47,22143.46,7972.97,37112.74,12818.91,89199.55,18000,244080.0,154880.45
3402,Small,Cotton,Kharif,Central,Clay,413.32,31.28,8.8,2.613470211391695,23.0,25622.89,26641.78,27043.14,127031.77,54023.21,260362.79,55000,1265000.0,1004637.21
3403,Large,Rice,Kharif,West,Silt,2389.26,15.58,6.88,2.9048486389285855,19.99,20855.75,22047.43,18055.88,35851.01,19201.51,116011.58,22000,439780.0,323768.42
3404,Medium,Maize,Zaid,North,Silt,459.46,22.41,6.63,5.33945405831317,35.4,26960.07,56529.01,20202.18,94709.55,21175.42,219576.22999999998,18000,637200.0,417623.77
3405,Medium,Sugarcane,Rabi,East,Silt,1065.84,24.22,0.84,69.92420548408346,58.74,2814.11,5386.84,2642.46,6219.69,2254.03,19317.129999999997,3500,205590.0,186272.87
3406,Medium,Rice,Kharif,West,Sandy,1612.18,14.32,4.34,4.014967719853412,17.42,17183.59,20429.26,14229.64,62688.33,21276.18,135807.0,22000,383240.0,247433.0
3407,Small,Rice,Zaid,Central,Loamy,558.58,27.52,8.95,4.948242361744431,44.29,18997.97,36840.24,29830.87,67592.3,56224.45,209485.83000000002,22000,974380.0,764894.17
3408,Medium,Potato,Rabi,South,Silt,2144.05,19.26,9.65,20.84148515184194,201.12,47921.4,76304.41,17600.6,66315.25,44931.7,253073.36,12000,2413440.0,2160366.64
3409,Small,Maize,Kharif,North,Silt,747.53,24.83,9.87,4.1268124952341445,40.73,56388.45,41074.51,17006.66,111307.0,63808.47,289585.08999999997,18000,733140.0,443554.91
3410,Small,Rice,Kharif,North,Loamy,2469.21,24.29,0.93,4.166629307827521,3.87,5566.79,7498.1,2946.58,11408.14,5028.69,32448.3,22000,85140.0,52691.7
3411,Medium,Wheat,Rabi,South,Loamy,2316.15,26.61,2.37,3.040147227050616,7.21,6641.61,15959.1,9357.46,34651.8,9238.6,75848.57,21000,151410.0,75561.43
3412,Medium,Potato,Kharif,Central,Clay,1630.02,35.69,11.83,19.114878874209587,226.13,41831.97,82351.15,37552.43,94777.42,62340.39,318853.36,12000,2713560.0,2394706.64
3413,Large,Potato,Zaid,East,Loamy,1752.02,33.86,2.29,20.047379252746975,45.91,13498.74,12880.85,5766.26,21802.1,16001.94,69949.89,12000,550920.0,480970.11
3414,Large,Rice,Kharif,South,Loamy,1473.93,36.44,2.95,3.9609794236517177,11.68,8403.06,9488.68,5650.93,32590.0,8961.28,65093.95,22000,256960.0,191866.05
3415,Medium,Potato,Kharif,East,Sandy,1160.43,28.03,9.73,19.460696033019403,189.35,40455.81,61575.2,13587.04,128806.81,52347.0,296771.86,12000,2272200.0,1975428.14
3416,Small,Cotton,Rabi,Central,Clay,1073.76,29.24,5.02,2.118369770863784,10.63,26089.55,36559.14,13787.3,64334.1,30359.08,171129.16999999998,55000,584650.0,413520.83
3417,Small,Maize,Zaid,West,Sandy,2261.64,24.05,1.84,5.1625498370258445,9.5,3889.72,5553.75,2297.7,26566.03,13660.27,51967.47,18000,171000.0,119032.53
3418,Small,Cotton,Rabi,West,Loamy,1568.56,32.08,1.94,3.0537980364303037,5.92,4695.49,6122.76,7333.48,20214.5,10908.99,49275.219999999994,55000,325600.0,276324.78
3419,Small,Sugarcane,Zaid,Central,Silt,2111.25,17.74,1.46,70.16048881708245,102.43,4067.91,12325.88,1741.39,19296.73,3292.97,40724.880000000005,3500,358505.0,317780.12
3420,Small,Cotton,Rabi,East,Clay,1430.96,25.31,2.58,2.648311491528098,6.83,9861.37,18271.79,3619.8,33627.88,13963.77,79344.61,55000,375650.0,296305.39
3421,Large,Wheat,Kharif,South,Loamy,975.45,32.0,6.22,3.37858835952608,21.01,12818.41,48169.64,20387.77,43971.93,20025.05,145372.8,21000,441210.0,295837.2
3422,Medium,Potato,Zaid,Central,Loamy,501.87,33.78,0.67,20.439283226235865,13.69,2495.8,2116.58,2456.09,5656.86,3206.08,15931.41,12000,164280.0,148348.59
3423,Large,Potato,Zaid,Central,Silt,1012.13,18.94,1.85,20.53335767229101,37.99,4895.21,9997.73,2861.2,12947.1,9991.87,40693.11,12000,455880.0,415186.89
3424,Small,Wheat,Kharif,West,Silt,2236.26,17.08,10.93,4.2366848712330505,46.31,59010.57,81786.57,12647.4,59261.34,65054.34,277760.22,21000,972510.0,694749.78
3425,Small,Potato,Rabi,South,Silt,1866.31,20.08,10.58,19.618844293105465,207.57,41741.88,37548.91,14879.93,142852.12,25808.48,262831.32,12000,2490840.0,2228008.68
3426,Small,Cotton,Zaid,West,Clay,2028.83,37.76,10.08,2.896557905763915,29.2,23031.16,41632.91,31676.72,141313.37,71387.9,309042.06,55000,1606000.0,1296957.94
3427,Small,Sugarcane,Kharif,East,Sandy,2001.56,15.62,8.62,70.60601452560878,608.62,33198.63,52178.1,31622.84,79385.33,66054.71,262439.61,3500,2130170.0,1867730.39
3428,Medium,Rice,Kharif,East,Clay,563.94,38.69,8.11,4.911280615276015,39.83,31799.23,67801.29,25535.01,70142.85,50210.23,245488.61000000002,22000,876260.0,630771.39
3429,Small,Wheat,Zaid,North,Silt,649.49,39.85,3.67,3.7092868474730674,13.61,11739.5,18251.13,7700.78,35625.27,20626.66,93943.34,21000,285810.0,191866.66
3430,Medium,Cotton,Zaid,Central,Clay,997.93,33.94,4.35,2.0791903675952508,9.04,15099.14,34655.97,12237.52,49085.88,24849.81,135928.32,55000,497200.0,361271.68
3431,Small,Cotton,Zaid,South,Silt,962.26,33.29,3.21,2.5924551241501574,8.32,18882.12,9807.09,8113.7,47740.76,19863.46,104407.13,55000,457600.0,353192.87
3432,Medium,Cotton,Kharif,South,Sandy,445.38,38.69,11.77,2.244063513181344,26.41,35178.68,48165.13,30158.29,161437.33,85725.26,360664.69,55000,1452550.0,1091885.31
3433,Large,Rice,Rabi,West,Clay,637.64,20.13,7.79,3.015774653520387,23.49,36662.43,36939.6,27085.67,51611.41,22613.79,174912.9,22000,516780.0,341867.1
3434,Small,Maize,Rabi,West,Sandy,2183.71,15.61,11.61,4.874577932885798,56.59,53919.24,84227.14,44891.72,159886.15,25612.37,368536.62,18000,1018620.0,650083.38
3435,Medium,Potato,Zaid,South,Sandy,1595.9,35.05,3.63,20.1294486874401,73.07,13392.34,23506.95,13293.17,35748.25,8810.72,94751.43,12000,876840.0,782088.57
3436,Large,Potato,Kharif,West,Silt,1053.02,16.79,7.64,20.217208599421838,154.46,43766.35,35039.34,25025.26,99710.79,28029.99,231571.72999999998,12000,1853520.0,1621948.27
3437,Small,Sugarcane,Kharif,North,Clay,1458.25,13.27,9.23,70.7677260507819,653.19,46871.59,59893.3,21907.39,124152.96,40766.56,293591.8,3500,2286165.0,1992573.2
3438,Small,Maize,Zaid,Central,Clay,874.89,17.5,1.59,5.882004199127187,9.35,3313.87,13258.32,2725.6,13963.4,7622.04,40883.229999999996,18000,168300.0,127416.77
3439,Small,Potato,Kharif,North,Sandy,1584.45,24.26,8.17,20.236507600695727,165.33,32210.05,47519.79,17390.05,43146.09,27360.01,167625.99,12000,1983960.0,1816334.01
3440,Medium,Sugarcane,Kharif,East,Silt,464.19,25.86,2.44,69.59297517796085,169.81,5992.53,17510.51,8767.07,21101.67,5982.64,59354.42,3500,594335.0,534980.58
3441,Medium,Sugarcane,Kharif,South,Sandy,2285.83,13.75,4.27,70.05302984215236,299.13,13440.14,21661.8,4368.44,22630.18,14913.35,77013.91,3500,1046955.0,969941.09
3442,Large,Cotton,Zaid,North,Sandy,828.98,24.42,8.74,2.2844166228676928,19.97,25825.16,63589.64,17163.41,88625.43,57982.58,253186.22000000003,55000,1098350.0,845163.78
3443,Medium,Wheat,Zaid,North,Sandy,2101.97,28.92,5.56,2.726679629851297,15.16,27923.4,45604.04,13711.38,80573.39,31447.06,199259.27000000002,21000,318360.0,119100.73
3444,Medium,Cotton,Zaid,West,Sandy,1752.0,38.09,11.09,3.833755005183936,42.52,33231.18,70977.46,12423.85,153608.69,71450.6,341691.78,55000,2338600.0,1996908.22
3445,Small,Rice,Rabi,West,Clay,1450.62,18.36,3.27,3.9449967270347717,12.9,19526.15,17386.51,4296.08,28889.75,16875.94,86974.43000000001,22000,283800.0,196825.57
3446,Small,Potato,Rabi,West,Loamy,2345.55,17.91,2.27,19.072226095098568,43.29,5705.0,17082.93,7091.32,28523.82,8011.1,66414.17,12000,519480.0,453065.83
3447,Small,Sugarcane,Zaid,East,Clay,644.99,22.9,4.38,69.05832162985602,302.48,15971.96,38266.79,16776.61,53915.86,34128.56,159059.78,3500,1058680.0,899620.22
3448,Small,Wheat,Kharif,North,Silt,562.41,39.54,10.3,3.692451651764181,38.03,40762.89,35112.16,31142.67,111001.85,73013.56,291033.13,21000,798630.0,507596.87
3449,Small,Potato,Kharif,Central,Loamy,1008.09,21.41,10.25,20.49851352037922,210.11,38244.78,62508.8,17496.07,123466.26,76511.42,318227.32999999996,12000,2521320.0,2203092.67
3450,Small,Sugarcane,Zaid,West,Sandy,2126.49,13.23,4.75,69.6420735189794,330.8,11273.22,19437.19,8992.83,66659.55,15622.96,121985.75,3500,1157800.0,1035814.25
3451,Small,Sugarcane,Kharif,East,Clay,377.44,19.44,9.81,70.26370832767705,689.29,28478.55,45558.87,27667.14,76641.07,60675.11,239020.74,3500,2412515.0,2173494.26
3452,Large,Cotton,Kharif,East,Loamy,826.69,27.63,1.39,2.6766695587099445,3.72,5675.45,9475.44,5500.9,9392.2,7350.02,37394.01,55000,204600.0,167205.99
3453,Large,Wheat,Rabi,West,Sandy,1234.34,23.55,0.59,3.6397732284845326,2.15,3067.58,5167.67,1746.09,4848.04,1940.05,16769.43,21000,45150.0,28380.57
3454,Large,Wheat,Kharif,South,Clay,1868.47,33.68,10.45,3.278820353812868,34.26,49675.09,84835.54,13059.87,116100.16,72155.65,335826.31000000006,21000,719460.0,383633.69
3455,Large,Potato,Kharif,North,Loamy,958.49,29.0,10.55,20.42230080851903,215.46,44077.18,47956.27,16017.39,103657.91,21299.95,233008.7,12000,2585520.0,2352511.3
3456,Small,Sugarcane,Zaid,West,Clay,1285.85,27.66,2.15,70.07811640893401,150.67,12707.24,6761.82,6749.18,25204.0,6511.58,57933.82,3500,527345.0,469411.18
3457,Large,Wheat,Rabi,Central,Loamy,1041.07,21.04,3.92,3.7982096967907384,14.89,19772.02,25856.3,12658.89,37070.17,11752.77,107110.15000000001,21000,312690.0,205579.85
3458,Small,Wheat,Rabi,North,Silt,502.53,27.45,10.28,4.4219251999349485,45.46,56191.95,63768.33,12658.71,118342.36,56357.44,307318.79,21000,954660.0,647341.21
3459,Large,Potato,Kharif,East,Clay,1925.09,29.24,1.46,20.148043534194763,29.42,2994.26,8412.01,3993.33,8594.94,7398.75,31393.29,12000,353040.0,321646.71
3460,Medium,Cotton,Zaid,Central,Clay,1315.03,17.02,10.43,2.113372849167966,22.04,29878.82,61029.85,36099.83,97419.03,79020.39,303447.92,55000,1212200.0,908752.08
3461,Large,Maize,Rabi,North,Loamy,2087.53,32.6,7.11,5.7107346272721005,40.6,34692.38,46572.25,11185.59,81455.9,49573.1,223479.22,18000,730800.0,507320.78
